loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,int_rate2,int_rate3
25300,25300,36,9.91,815.3,7.0,MORTGAGE,75000.0,1.0,home_improvement,PA,5.63,0.0,0.0,11.0,2164.0,27.0,9291.87,19549.92,16008.13,3541.79,0.09910000000000001,9.91
10000,10000,36,12.69,335.45,3.0,MORTGAGE,88000.0,1.0,home_improvement,CA,11.55,0.0,39.0,8.0,5165.0,27.0,3776.65,8031.6,6223.35,1808.25,0.12689999999999999,12.69
7700,7700,36,17.58,276.76,2.0,RENT,44000.0,1.0,small_business,CA,19.04,0.0,0.0,6.0,526.0,7.0,3041.32,6619.2,4658.68,1960.52,0.17579999999999998,17.58
5000,5000,36,8.9,158.77,3.0,RENT,55000.0,1.0,vacation,NH,10.31,0.0,0.0,4.0,4634.0,15.0,1825.16,3799.92,3174.84,625.08,0.08900000000000001,8.9
14000,14000,36,10.65,456.03,10.0,MORTGAGE,114000.0,1.0,home_improvement,NJ,5.3,0.0,0.0,5.0,681.0,17.0,5191.6,10916.88,8808.4,2108.48,0.1065,10.65
3500,3500,36,12.69,117.41,10.0,MORTGAGE,80000.0,1.0,debt_consolidation,IL,13.29,0.0,0.0,5.0,22630.0,9.0,0.0,3537.4,3500.0,37.4,0.12689999999999999,12.69
3000,3000,36,10.65,97.72,9.0,RENT,30000.0,1.0,car,CA,20.32,0.0,0.0,9.0,9430.0,24.0,1112.92,2338.8,1887.08,451.72,0.1065,10.65
9000,9000,36,15.27,313.18,7.0,RENT,40000.0,0.0,small_business,MD,4.9,0.0,0.0,7.0,6383.0,10.0,0.0,5479.85,3828.4,1651.45,0.1527,15.27
8000,8000,36,17.27,286.3,2.0,MORTGAGE,71000.0,1.0,debt_consolidation,TX,16.55,0.0,0.0,5.0,17647.0,7.0,3143.98,6857.86,4856.02,2001.84,0.1727,17.27
16500,16500,60,11.71,364.62,6.0,MORTGAGE,85000.0,1.0,credit_card,GA,17.86,0.0,0.0,12.0,10378.0,34.0,11032.12,8737.44,5467.88,3269.56,0.11710000000000001,11.71
18000,18000,36,7.9,563.23,0.0,RENT,42000.0,1.0,debt_consolidation,UT,13.71,0.0,0.0,8.0,14199.0,14.0,0.0,19720.87,18000.0,1720.87,0.079,7.9
8000,8000,36,14.27,274.48,2.0,RENT,57000.0,0.0,debt_consolidation,NY,12.42,0.0,0.0,4.0,5469.0,22.0,0.0,2300.43,1297.32,618.44,0.1427,14.27
20000,20000,36,8.9,635.07,5.0,RENT,120000.0,0.0,debt_consolidation,CA,10.34,0.0,0.0,8.0,13576.0,26.0,0.0,2538.32,1967.19,571.13,0.08900000000000001,8.9
21850,21850,36,8.9,693.81,8.0,MORTGAGE,84000.0,1.0,credit_card,TX,13.14,0.0,0.0,12.0,16168.0,28.0,7956.42,16629.12,13893.57,2735.55,0.08900000000000001,8.9
16500,16500,36,19.99,613.12,10.0,RENT,33716.8,1.0,debt_consolidation,KS,14.44,0.0,0.0,18.0,15185.0,26.0,0.0,20947.55,16500.0,4447.55,0.1999,19.99
5400,5400,36,10.74,176.13,6.0,MORTGAGE,30000.0,0.0,debt_consolidation,CA,13.1,0.0,0.0,9.0,7589.0,16.0,0.0,1581.93,1189.81,392.12,0.1074,10.74
10000,10000,36,13.67,340.18,10.0,MORTGAGE,50000.0,1.0,credit_card,LA,23.02,0.0,0.0,12.0,14000.0,35.0,3796.96,8161.92,6203.04,1958.88,0.1367,13.67
35000,35000,36,17.99,1265.16,10.0,MORTGAGE,170000.0,1.0,debt_consolidation,NY,22.12,0.0,0.0,14.0,97310.0,32.0,0.0,39723.69,35000.0,4723.69,0.17989999999999998,17.99
23850,23850,60,21.48,651.68,4.0,MORTGAGE,51000.0,1.0,other,NY,18.75,1.0,15.0,23.0,37251.0,43.0,0.0,31851.47,23850.0,8001.47,0.2148,21.48
15000,15000,36,13.99,512.6,2.0,MORTGAGE,57000.0,0.0,debt_consolidation,CA,18.95,0.0,0.0,15.0,13797.0,26.0,7875.15,9723.25,7124.85,2598.4,0.1399,13.99
2400,2400,36,7.9,75.1,0.0,RENT,18000.0,1.0,debt_consolidation,OH,18.6,0.0,0.0,14.0,1927.0,15.0,0.0,2563.15,2400.0,163.15,0.079,7.9
25000,25000,60,18.55,642.34,6.0,RENT,200000.0,1.0,small_business,CA,9.18,1.0,12.0,6.0,21202.0,16.0,17638.17,15404.64,7361.83,8042.81,0.1855,18.55
18000,18000,36,14.65,620.9,10.0,RENT,72000.0,1.0,debt_consolidation,NJ,24.34,0.0,0.0,9.0,17141.0,35.0,6904.8,14883.84,11095.2,3788.64,0.1465,14.65
20000,20000,36,14.09,684.43,10.0,MORTGAGE,107000.0,1.0,home_improvement,NJ,6.58,0.0,0.0,10.0,14198.0,26.0,10495.72,12999.04,9504.28,3494.76,0.1409,14.09
20000,20000,36,9.76,643.1,10.0,RENT,76000.0,1.0,debt_consolidation,NJ,15.6,0.0,0.0,11.0,24779.0,47.0,5947.72,16760.48,14052.29,2708.19,0.09759999999999999,9.76
5500,5500,36,7.51,171.11,2.0,RENT,39000.0,1.0,debt_consolidation,OK,2.22,0.0,0.0,4.0,2082.0,23.0,1827.82,4261.0,3672.18,588.82,0.0751,7.51
9600,9600,36,14.65,331.15,7.0,RENT,70000.0,1.0,credit_card,CA,2.21,0.0,0.0,7.0,5879.0,8.0,0.0,10478.21,9600.0,878.21,0.1465,14.65
9000,9000,36,6.03,273.92,6.0,RENT,37124.52,1.0,credit_card,CA,15.91,0.0,0.0,10.0,1552.0,26.0,2927.32,6844.5,6072.68,771.82,0.0603,6.03
4500,4500,36,16.29,158.86,6.0,RENT,55000.0,0.0,debt_consolidation,CA,15.19,0.0,28.0,4.0,5152.0,25.0,0.0,3016.44,2101.76,914.68,0.1629,16.29
5825,5825,36,7.51,181.23,8.0,RENT,81000.0,1.0,debt_consolidation,NJ,29.52,0.0,0.0,15.0,6125.0,31.0,0.0,6391.41,5825.0,566.41,0.0751,7.51
1000,1000,36,12.42,33.42,4.0,RENT,50000.0,1.0,debt_consolidation,WA,12.77,0.0,50.0,17.0,5575.0,29.0,348.14,832.25,651.86,180.39,0.1242,12.42
12000,12000,36,6.03,365.23,6.0,RENT,85000.0,1.0,credit_card,NJ,6.39,0.0,0.0,8.0,18993.0,21.0,0.0,12338.85,12000.0,338.85,0.0603,6.03
9800,9800,36,14.27,336.23,10.0,RENT,75000.0,1.0,debt_consolidation,FL,5.73,0.0,0.0,4.0,1947.0,13.0,0.0,9962.7,9800.0,162.7,0.1427,14.27
10000,10000,36,9.91,322.25,10.0,MORTGAGE,124000.0,1.0,debt_consolidation,TX,24.16,0.0,51.0,17.0,40181.0,33.0,3386.92,8042.0,6613.09,1428.91,0.09910000000000001,9.91
6000,6000,36,11.71,198.46,2.0,OTHER,25200.0,1.0,medical,LA,16.29,1.0,8.0,18.0,14452.0,30.0,2070.24,4949.0,3929.77,1019.23,0.11710000000000001,11.71
19000,19000,36,14.27,651.87,10.0,RENT,70000.0,1.0,debt_consolidation,MI,16.53,0.0,0.0,7.0,20614.0,32.0,0.0,20659.45,19000.0,1659.45,0.1427,14.27
20800,20800,60,12.69,469.97,7.0,MORTGAGE,70000.0,1.0,debt_consolidation,WV,14.49,1.0,16.0,18.0,13042.0,51.0,13703.05,11725.0,7096.95,4628.05,0.12689999999999999,12.69
8500,8500,36,6.03,258.71,10.0,MORTGAGE,45000.0,1.0,credit_card,MI,20.22,0.0,0.0,8.0,2984.0,31.0,0.0,9198.59,8500.0,698.59,0.0603,6.03
12000,12000,36,6.62,368.45,1.0,RENT,48000.0,1.0,debt_consolidation,OR,16.88,0.0,0.0,9.0,13903.0,21.0,3932.68,9198.75,8067.32,1131.43,0.0662,6.62
18000,18000,60,18.64,463.38,2.0,RENT,70000.0,1.0,debt_consolidation,NY,4.56,1.0,18.0,11.0,8640.0,22.0,0.0,24005.6,18000.0,6005.6,0.1864,18.64
6625,6625,36,11.71,219.13,0.0,RENT,25000.0,0.0,debt_consolidation,NC,21.74,0.0,29.0,9.0,7626.0,22.0,0.0,3725.23,2639.1,842.74,0.11710000000000001,11.71
19550,19550,60,19.91,516.98,0.0,MORTGAGE,50000.0,1.0,credit_card,TX,8.86,0.0,0.0,8.0,19680.0,23.0,0.0,21752.19,19550.0,2202.19,0.1991,19.91
16000,16000,60,19.91,423.11,10.0,MORTGAGE,88000.0,0.0,debt_consolidation,IL,23.09,0.0,0.0,15.0,21273.0,34.0,11634.6,9718.65,4365.4,5353.25,0.1991,19.91
7000,7000,36,11.71,231.54,10.0,RENT,110000.0,1.0,credit_card,NY,14.54,0.0,61.0,8.0,28143.0,22.0,2415.31,5773.75,4584.69,1189.06,0.11710000000000001,11.71
2500,2500,60,14.27,58.53,0.0,RENT,34320.0,1.0,debt_consolidation,WI,16.68,0.0,0.0,8.0,2069.0,19.0,0.0,2900.27,2500.0,400.27,0.1427,14.27
25000,25000,36,13.49,848.27,10.0,RENT,80397.0,1.0,debt_consolidation,VA,16.16,0.0,0.0,7.0,32284.0,23.0,0.0,27705.96,25000.0,2705.96,0.1349,13.49
13000,13000,36,11.71,429.99,4.0,MORTGAGE,52200.0,1.0,debt_consolidation,VA,23.67,0.0,0.0,16.0,17614.0,22.0,0.0,14493.54,13000.0,1493.54,0.11710000000000001,11.71
11900,11900,36,8.9,377.87,0.0,MORTGAGE,33228.0,1.0,debt_consolidation,TX,25.35,0.0,0.0,3.0,265.0,35.0,3981.54,9441.5,7918.46,1523.04,0.08900000000000001,8.9
10000,10000,60,12.42,224.58,4.0,RENT,54000.0,1.0,major_purchase,CA,23.16,0.0,0.0,5.0,0.0,8.0,0.0,11964.59,10000.0,1964.59,0.1242,12.42
12000,12000,36,6.62,368.45,0.0,MORTGAGE,84000.0,1.0,major_purchase,GA,22.66,0.0,0.0,8.0,5355.0,25.0,0.0,12639.05,12000.0,639.05,0.0662,6.62
12000,12000,36,13.49,407.17,2.0,RENT,82000.0,1.0,debt_consolidation,MA,19.54,0.0,41.0,16.0,14905.0,33.0,0.0,13857.68,12000.0,1857.68,0.1349,13.49
5000,5000,36,16.77,177.7,0.0,RENT,22200.0,1.0,credit_card,CA,7.03,0.0,62.0,3.0,4913.0,8.0,1741.8,4479.01,3258.2,1220.81,0.1677,16.77
10000,10000,36,8.9,317.54,9.0,MORTGAGE,80000.0,1.0,debt_consolidation,FL,10.84,0.0,0.0,11.0,30746.0,22.0,3355.31,7922.66,6644.69,1277.97,0.08900000000000001,8.9
18000,18000,36,11.71,595.37,10.0,MORTGAGE,80000.0,1.0,debt_consolidation,AL,17.01,0.0,0.0,9.0,18610.0,23.0,6729.67,14265.36,11270.34,2995.02,0.11710000000000001,11.71
10000,10000,36,7.9,312.91,4.0,RENT,40000.0,1.0,debt_consolidation,FL,19.23,0.0,0.0,17.0,8820.0,26.0,2982.16,8147.2,7017.84,1129.36,0.079,7.9
8000,8000,36,7.9,250.33,7.0,MORTGAGE,58075.0,1.0,debt_consolidation,NC,20.76,0.0,0.0,7.0,6100.0,15.0,0.0,8250.0,8000.0,250.0,0.079,7.9
3000,3000,36,7.9,93.88,6.0,RENT,24000.0,1.0,debt_consolidation,CA,27.4,0.0,0.0,9.0,6116.0,16.0,0.0,3267.48,3000.0,267.48,0.079,7.9
13800,13800,60,16.77,341.27,10.0,RENT,42000.0,0.0,credit_card,OH,20.47,0.0,0.0,6.0,8846.0,10.0,10414.67,7024.66,3385.33,3639.33,0.1677,16.77
14000,14000,36,9.91,451.15,7.0,RENT,163000.0,1.0,credit_card,IL,7.47,0.0,0.0,7.0,9492.0,36.0,4735.1,11266.75,9264.9,2001.85,0.09910000000000001,9.91
13600,13600,36,6.03,413.93,6.0,OTHER,37000.0,1.0,debt_consolidation,TX,21.53,0.0,0.0,12.0,17949.0,21.0,4420.76,10345.85,9179.24,1166.61,0.0603,6.03
18000,18000,60,17.58,452.98,5.0,RENT,72000.0,0.0,debt_consolidation,CT,17.72,0.0,0.0,12.0,29513.0,38.0,13396.14,9489.69,4603.87,4885.82,0.17579999999999998,17.58
35000,35000,36,12.69,1174.07,10.0,MORTGAGE,125000.0,1.0,debt_consolidation,KS,14.93,0.0,0.0,7.0,44559.0,28.0,12160.0,29314.71,22840.0,6474.71,0.12689999999999999,12.69
10000,10000,36,7.51,311.11,10.0,RENT,55000.0,1.0,debt_consolidation,TX,25.83,0.0,46.0,9.0,14195.0,21.0,0.0,10645.37,10000.0,645.37,0.0751,7.51
8000,8000,36,13.49,271.45,0.0,MORTGAGE,39600.0,1.0,car,HI,19.03,0.0,0.0,12.0,9106.0,17.0,2803.07,6774.01,5196.93,1577.08,0.1349,13.49
6400,6400,36,7.51,199.11,4.0,RENT,54000.0,0.0,debt_consolidation,CA,9.44,0.0,0.0,6.0,18529.0,18.0,0.0,1587.28,1296.1,291.18,0.0751,7.51
16000,16000,36,14.65,551.91,4.0,RENT,65000.0,1.0,credit_card,TX,21.24,0.0,0.0,17.0,19432.0,43.0,7537.42,11570.37,8462.58,3107.79,0.1465,14.65
9600,9600,36,17.58,345.05,0.0,MORTGAGE,37600.0,1.0,debt_consolidation,MI,18.96,2.0,21.0,8.0,6559.0,22.0,3791.2,8253.36,5808.8,2444.56,0.17579999999999998,17.58
27575,27575,36,7.9,862.83,6.0,MORTGAGE,83000.0,1.0,debt_consolidation,CA,21.43,0.0,0.0,20.0,1397.0,58.0,0.0,29924.12,27575.0,2349.12,0.079,7.9
3000,3000,36,7.9,93.88,4.0,MORTGAGE,30720.0,1.0,debt_consolidation,CO,23.28,0.0,0.0,10.0,25650.0,29.0,998.75,2339.98,2001.25,338.73,0.079,7.9
5000,5000,36,7.51,155.56,0.0,MORTGAGE,27200.0,1.0,debt_consolidation,MI,14.12,0.0,0.0,6.0,5718.0,13.0,1656.02,3880.12,3343.98,536.14,0.0751,7.51
14125,14125,36,13.49,479.27,10.0,RENT,43000.0,1.0,debt_consolidation,CA,24.41,0.0,0.0,18.0,27814.0,26.0,4952.7,11954.94,9172.29,2782.65,0.1349,13.49
18000,18000,36,14.27,617.57,10.0,RENT,63700.0,1.0,debt_consolidation,NY,17.22,0.0,0.0,8.0,12828.0,11.0,0.0,21081.73,18000.0,3052.17,0.1427,14.27
6075,6075,36,12.42,203.0,8.0,OTHER,24000.0,1.0,credit_card,MI,22.1,0.0,0.0,12.0,12964.0,17.0,2108.1,5064.92,3966.9,1098.02,0.1242,12.42
21000,21000,60,21.48,573.81,2.0,OTHER,53000.0,1.0,other,CA,11.69,0.0,0.0,3.0,5658.0,3.0,15441.44,13167.5,5558.56,7608.94,0.2148,21.48
35000,35000,36,12.69,1174.07,3.0,RENT,190000.0,1.0,debt_consolidation,CA,0.13,0.0,0.0,3.0,136.0,12.0,0.0,36083.63,35000.0,1083.63,0.12689999999999999,12.69
4000,4000,36,13.11,134.99,10.0,RENT,49000.0,1.0,house,FL,8.84,0.0,0.0,7.0,7059.0,11.0,1518.83,3228.72,2481.17,747.55,0.1311,13.11
8000,8000,36,11.71,264.61,8.0,RENT,55000.0,1.0,credit_card,KY,20.66,0.0,0.0,13.0,10129.0,43.0,0.0,9191.68,8000.0,1191.68,0.11710000000000001,11.71
15000,15000,36,14.65,517.42,5.0,MORTGAGE,44000.0,1.0,debt_consolidation,MI,20.07,0.0,0.0,11.0,13843.0,20.0,5308.09,12918.7,9691.91,3226.79,0.1465,14.65
10000,10000,36,12.12,332.72,10.0,MORTGAGE,55000.0,1.0,debt_consolidation,MN,13.51,0.0,48.0,9.0,7279.0,14.0,6002.1,5317.97,3997.9,1320.07,0.12119999999999999,12.12
5000,5000,36,7.62,155.81,3.0,RENT,88000.0,1.0,debt_consolidation,GA,20.07,1.0,22.0,9.0,25223.0,19.0,1802.07,3730.8,3197.93,532.87,0.0762,7.62
2400,2400,36,9.91,77.34,4.0,OTHER,62000.0,0.0,debt_consolidation,FL,15.66,0.0,75.0,7.0,4704.0,19.0,1213.9,1557.61,1186.1,356.58,0.09910000000000001,9.91
20000,20000,60,17.27,499.96,1.0,MORTGAGE,88000.0,1.0,debt_consolidation,HI,8.09,0.0,0.0,11.0,19466.0,31.0,13986.48,11966.88,6013.52,5953.36,0.1727,17.27
13000,13000,36,14.27,446.02,4.0,RENT,73000.0,1.0,debt_consolidation,NY,8.27,0.0,30.0,13.0,12653.0,22.0,4976.75,10682.64,8023.25,2659.39,0.1427,14.27
7050,7050,36,8.9,223.87,0.0,RENT,20000.0,1.0,credit_card,TX,13.62,0.0,0.0,4.0,7704.0,10.0,2570.75,5361.12,4479.25,881.87,0.08900000000000001,8.9
10000,10000,36,7.51,311.11,0.0,RENT,35000.0,1.0,credit_card,CA,8.13,0.0,0.0,7.0,9153.0,14.0,3594.58,7456.32,6405.42,1050.9,0.0751,7.51
15000,15000,36,7.9,469.36,0.0,RENT,93600.0,1.0,wedding,DC,4.85,0.0,0.0,6.0,4280.0,7.0,5403.82,11258.16,9596.18,1661.98,0.079,7.9
10000,10000,36,12.42,334.16,2.0,OTHER,110000.0,1.0,debt_consolidation,SC,19.76,0.0,0.0,16.0,36400.0,47.0,3767.93,7999.92,6232.07,1767.85,0.1242,12.42
35000,35000,36,8.9,1111.37,6.0,OTHER,110000.0,1.0,home_improvement,PA,1.36,0.0,0.0,6.0,3493.0,17.0,12735.73,26647.92,22264.27,4383.65,0.08900000000000001,8.9
10725,10725,36,8.9,340.56,0.0,RENT,43200.0,1.0,small_business,CA,7.03,0.0,0.0,6.0,8944.0,12.0,0.0,11607.81,10725.0,882.81,0.08900000000000001,8.9
7500,7500,36,12.42,250.62,1.0,RENT,33280.0,1.0,debt_consolidation,AZ,8.65,0.0,0.0,5.0,6193.0,9.0,2843.33,6001.29,4656.67,1329.63,0.1242,12.42
8400,8400,36,6.03,255.66,0.0,OTHER,31200.0,1.0,other,CA,13.19,0.0,0.0,8.0,20109.0,20.0,2976.12,6128.88,5423.88,705.0,0.0603,6.03
4000,4000,36,16.77,142.16,5.0,RENT,34000.0,1.0,debt_consolidation,AR,18.46,0.0,66.0,6.0,3055.0,15.0,92.92,4813.59,3907.08,906.51,0.1677,16.77
10000,10000,36,7.9,312.91,10.0,MORTGAGE,34000.0,1.0,debt_consolidation,CA,17.49,0.0,0.0,11.0,20933.0,28.0,3605.23,7502.25,6394.77,1107.48,0.079,7.9
18000,18000,36,14.65,620.9,8.0,MORTGAGE,124800.0,1.0,credit_card,MN,9.53,1.0,8.0,12.0,28382.0,27.0,7438.04,14258.85,10561.96,3696.89,0.1465,14.65
11200,11200,36,9.91,360.92,10.0,OTHER,55000.0,1.0,credit_card,FL,8.51,0.0,0.0,14.0,10440.0,25.0,0.0,11471.56,11200.0,271.56,0.09910000000000001,9.91
25000,25000,36,16.29,882.51,10.0,MORTGAGE,140000.0,1.0,debt_consolidation,NJ,9.19,0.0,52.0,10.0,35180.0,21.0,9727.72,21158.4,15272.28,5886.12,0.1629,16.29
33000,33000,36,7.62,1028.33,2.0,MORTGAGE,110000.0,1.0,major_purchase,FL,5.43,0.0,0.0,7.0,4315.0,7.0,12816.45,23623.21,20183.55,3439.66,0.0762,7.62
9000,9000,60,11.71,198.89,6.0,RENT,70000.0,1.0,major_purchase,NY,9.61,0.0,0.0,5.0,10.0,15.0,6017.04,4763.57,2982.96,1780.61,0.11710000000000001,11.71
6000,6000,36,8.9,190.52,3.0,RENT,30499.0,1.0,credit_card,WI,18.88,0.0,0.0,9.0,11876.0,10.0,1976.3,4765.77,4023.7,742.07,0.08900000000000001,8.9
5000,5000,36,13.49,169.66,0.0,RENT,80000.0,0.0,debt_consolidation,FL,9.66,0.0,0.0,4.0,4070.0,14.0,0.0,1914.72,1186.56,499.94,0.1349,13.49
14000,14000,36,6.62,429.86,5.0,MORTGAGE,113000.0,1.0,small_business,NC,1.32,0.0,36.0,15.0,1540.0,36.0,0.0,14562.54,14000.0,562.54,0.0662,6.62
5000,5000,36,8.9,158.77,1.0,RENT,62000.0,1.0,debt_consolidation,DC,8.59,0.0,0.0,4.0,11847.0,4.0,0.0,5578.7,5000.0,578.7,0.08900000000000001,8.9
14000,14000,36,12.42,467.82,3.0,RENT,32000.0,1.0,debt_consolidation,OH,11.3,0.0,0.0,8.0,8931.0,9.0,0.0,16144.05,14000.0,2144.05,0.1242,12.42
12000,12000,36,8.9,381.04,4.0,RENT,34000.0,1.0,debt_consolidation,CA,18.07,0.0,31.0,9.0,11054.0,23.0,4711.57,8756.66,7288.42,1468.24,0.08900000000000001,8.9
11200,11200,36,7.9,350.46,5.0,RENT,35000.0,1.0,other,AZ,14.04,0.0,0.0,7.0,1400.0,11.0,4038.99,8401.2,7161.0,1240.2,0.079,7.9
10000,10000,36,8.9,317.54,0.0,RENT,46000.0,1.0,credit_card,CA,20.8,0.0,29.0,13.0,16224.0,20.0,3926.24,7297.26,6073.76,1223.5,0.08900000000000001,8.9
21000,21000,36,12.42,701.73,1.0,RENT,125000.0,1.0,debt_consolidation,TX,21.33,0.0,46.0,11.0,26044.0,27.0,7896.13,16821.12,13103.88,3717.24,0.1242,12.42
6000,6000,36,9.91,193.35,2.0,RENT,35000.0,1.0,car,NJ,20.57,0.0,0.0,7.0,4110.0,8.0,2206.78,4632.48,3793.22,839.26,0.09910000000000001,9.91
6000,6000,36,6.62,184.23,5.0,MORTGAGE,53000.0,1.0,debt_consolidation,CA,4.3,0.0,0.0,14.0,4386.0,29.0,0.0,6526.94,6000.0,526.94,0.0662,6.62
10000,10000,36,12.12,332.72,5.0,RENT,50000.0,1.0,credit_card,OH,23.48,0.0,0.0,9.0,10885.0,13.0,3748.31,7977.6,6251.69,1725.91,0.12119999999999999,12.12
8000,8000,36,15.96,281.1,3.0,RENT,42000.0,0.0,credit_card,NY,6.91,0.0,40.0,10.0,8311.0,31.0,0.0,6329.18,4958.62,1370.56,0.15960000000000002,15.96
20000,20000,36,7.9,625.81,0.0,OTHER,92000.0,1.0,small_business,AL,10.47,0.0,0.0,10.0,12626.0,11.0,7201.5,15015.12,12798.5,2216.62,0.079,7.9
3600,3600,36,7.9,112.65,6.0,RENT,75000.0,1.0,debt_consolidation,GA,9.28,0.0,0.0,17.0,20985.0,25.0,0.0,3885.27,3600.0,285.27,0.079,7.9
15000,15000,36,15.31,522.26,2.0,MORTGAGE,120000.0,1.0,debt_consolidation,CA,10.1,0.0,0.0,7.0,8645.0,21.0,0.0,17402.84,15000.0,2402.84,0.1531,15.31
13600,13600,36,6.03,413.93,0.0,RENT,55000.0,1.0,credit_card,CA,26.24,0.0,42.0,8.0,16420.0,20.0,0.0,14303.76,13600.0,703.76,0.0603,6.03
10775,10775,36,6.62,330.84,4.0,MORTGAGE,60000.0,1.0,debt_consolidation,CA,20.57,0.0,0.0,10.0,9332.0,24.0,3841.92,7927.68,6933.08,994.6,0.0662,6.62
10000,10000,36,12.12,332.72,10.0,MORTGAGE,100000.0,1.0,debt_consolidation,PA,14.12,0.0,0.0,12.0,14795.0,24.0,3747.93,7978.08,6252.07,1726.01,0.12119999999999999,12.12
10000,10000,60,13.99,232.64,5.0,MORTGAGE,46000.0,1.0,car,MA,14.14,0.0,33.0,11.0,6892.0,25.0,6813.4,5572.56,3186.6,2385.96,0.1399,13.99
25000,25000,60,13.11,570.24,6.0,RENT,87000.0,1.0,debt_consolidation,NY,28.15,0.0,0.0,14.0,19598.0,21.0,16898.84,13683.12,8101.17,5581.95,0.1311,13.11
6000,6000,36,9.76,192.93,2.0,RENT,30000.0,1.0,debt_consolidation,CA,8.44,0.0,0.0,5.0,2647.0,9.0,2204.09,4621.92,3795.91,826.01,0.09759999999999999,9.76
15000,15000,36,13.99,512.6,10.0,MORTGAGE,52000.0,1.0,credit_card,OH,11.95,0.0,0.0,12.0,14225.0,36.0,0.0,18006.93,15000.0,3006.93,0.1399,13.99
20000,20000,36,13.67,680.36,5.0,MORTGAGE,85000.0,1.0,debt_consolidation,CA,16.79,0.0,0.0,21.0,20182.0,44.0,0.0,21288.25,20000.0,1288.25,0.1367,13.67
10000,10000,36,12.12,332.72,10.0,MORTGAGE,41252.0,0.0,credit_card,FL,16.47,0.0,0.0,7.0,19756.0,25.0,0.0,1661.5,1180.75,480.75,0.12119999999999999,12.12
18700,18700,60,21.48,510.97,10.0,MORTGAGE,92000.0,1.0,debt_consolidation,VA,16.21,1.0,15.0,19.0,9471.0,37.0,0.0,21894.1,18700.0,3194.1,0.2148,21.48
25000,25000,36,13.11,843.68,10.0,RENT,77890.0,1.0,debt_consolidation,MN,12.9,0.0,0.0,14.0,22585.0,20.0,0.0,28745.04,25000.0,3745.04,0.1311,13.11
16000,16000,36,10.74,521.86,0.0,RENT,65000.0,0.0,debt_consolidation,NY,23.82,0.0,0.0,16.0,31372.0,31.0,0.0,4689.09,3526.77,1162.32,0.1074,10.74
10200,10200,36,13.67,346.98,8.0,MORTGAGE,90000.0,0.0,credit_card,CA,9.33,0.0,74.0,9.0,5380.0,27.0,0.0,2917.75,1671.09,756.79,0.1367,13.67
13000,13000,36,7.9,406.78,4.0,RENT,45000.0,0.0,small_business,CA,2.14,0.0,26.0,6.0,3182.0,13.0,0.0,2299.06,1296.99,329.45,0.079,7.9
18500,18500,60,12.12,412.65,0.0,OTHER,50000.0,1.0,debt_consolidation,CA,14.62,0.0,0.0,10.0,29791.0,19.0,12416.53,9880.14,6083.47,3796.67,0.12119999999999999,12.12
16000,16000,60,20.99,432.77,10.0,MORTGAGE,43000.0,1.0,debt_consolidation,NY,18.39,1.0,9.0,9.0,8917.0,17.0,11506.89,10341.12,4493.11,5848.01,0.20989999999999998,20.99
2000,2000,36,19.22,73.54,0.0,RENT,74400.0,1.0,debt_consolidation,TX,12.87,0.0,0.0,4.0,7484.0,6.0,804.8,1753.23,1195.2,558.03,0.19219999999999998,19.22
8000,8000,36,13.99,273.39,10.0,MORTGAGE,110000.0,1.0,home_improvement,KY,10.88,0.0,52.0,10.0,18546.0,34.0,3063.03,6536.98,4936.97,1600.01,0.1399,13.99
25000,25000,60,13.67,577.44,1.0,RENT,55000.0,1.0,debt_consolidation,CA,10.24,0.0,0.0,10.0,15769.0,20.0,16998.45,13816.43,8001.55,5814.88,0.1367,13.67
7600,7600,36,13.99,259.72,3.0,RENT,58000.0,1.0,wedding,NY,10.28,0.0,27.0,21.0,1503.0,26.0,1341.13,7525.99,6258.88,1267.11,0.1399,13.99
8400,8400,36,17.27,300.62,8.0,RENT,48000.0,0.0,debt_consolidation,CA,16.16,1.0,14.0,10.0,3348.0,27.0,0.0,3666.79,2116.32,1180.26,0.1727,17.27
25000,25000,36,19.99,928.97,5.0,RENT,153000.0,1.0,debt_consolidation,NY,13.39,0.0,0.0,9.0,21877.0,10.0,10067.81,22234.53,14932.19,7302.34,0.1999,19.99
1000,1000,36,7.62,31.17,10.0,MORTGAGE,38000.0,1.0,major_purchase,AR,0.47,0.0,0.0,4.0,120.0,15.0,0.0,1024.4,1000.0,24.4,0.0762,7.62
14000,14000,36,13.99,478.42,10.0,RENT,43000.0,1.0,debt_consolidation,OR,11.75,0.0,0.0,5.0,6842.0,8.0,5346.05,11458.85,8653.95,2804.9,0.1399,13.99
8000,8000,36,7.62,249.3,2.0,RENT,47448.0,1.0,debt_consolidation,GA,21.72,0.0,0.0,6.0,10510.0,11.0,0.0,8712.69,8000.0,712.69,0.0762,7.62
15000,15000,36,13.11,506.21,2.0,RENT,80000.0,1.0,debt_consolidation,MN,22.92,0.0,0.0,17.0,26966.0,25.0,3965.49,13617.51,11034.51,2583.0,0.1311,13.11
